time,qpos,qvel,torque
0.07416629791259766,"[0.13379349390192144, 0.018873721633156867, -0.01685197670610061, 0.4702518803896168, -0.035112451623497715, 0.18472589755289667, 0.0002854634770004896, -0.12341341236324713, 0.10810678656532975, 0.6159950986951661, 0.06349120382185663, 0.018974703324326936, 0.2408534159597751]","[0.010093199401418637, 0.002269170042777483, -0.3000679598485805, 0.015078657236532594, 0.0099337833521286, 0.18376179075994858, 0.005674456196867205, -0.014063184870987911, -0.016145871842522242, 0.08962486202334537, 0.004486947613992886, -0.0008719111267543696, -0.37521658315820944]","[-0.0011719678692405943, 0.00042225323061705744, 0.006951688286375201, 0.004935489071822086, -0.008841029771210804, -0.005950767891778003, 0.011441052199029769, 0.01851820819627318, -0.0021437464511811586, -0.0023519872582159944, -0.009416170084534423, 0.0012177646580445092, 0.00835008924422977]"
0.07416629791259766,"[0.13411926455507486, 0.01895595802941519, -0.016729064169069847, 0.47086927879124624, -0.03457698706507447, 0.1842094829464124, 0.0011122888025804165, -0.12415843069378131, 0.10726530918039372, 0.6166527514517489, 0.06268496145829892, 0.01895087231551407, 0.3233746605051706]","[0.0019144728397893357, 0.0007413938114215433, -0.3009445128971806, 0.010973132042634238, 0.009870303981865312, 0.17400733187112538, 0.020291792068639878, -0.013427215072537172, -0.01480725514104669, 0.1013079359578155, -0.014246436028821977, -0.0002926661560697742, -0.4549159017510191]","[-0.00028189789253749777, 0.00042929763625951196, 0.006962016575469506, 0.009130074052253159, -0.0096779569969347, -0.0052019982382816065, 0.008916695571678929, 0.01841185118069081, -0.00220652518565738, -0.0023549762301239606, -0.005558119389309937, 0.0012879175180725841, 0.010080771687948492]"
0.07520413398742676,"[0.13361109185632447, 0.018896822168828896, -0.017414404815803742, 0.47152316913970904, -0.03386409059741069, 0.18457590332491455, 0.0005328596429595971, -0.1248278926520805, 0.10638331759084871, 0.6173484893116857, 0.06103915041443168, 0.01871860876660744, 0.4088345659036343]","[-0.008881754485558403, -0.001061540367559771, -0.3099548684442237, 0.01152932939413456, 0.012468389349659104, 0.1779019942978627, 0.010489821159646945, -0.012060577503586085, -0.015647213172112956, 0.11356662169368659, -0.02513769946479197, -0.003466711457025973, -0.4893243474999459]","[0.004460999715479056, 0.0004340883834935481, 0.006969723353829727, 0.008215948759322978, -0.01054663628250418, -0.00540640053763513, 0.011372288512747878, 0.01830268053312953, -0.0022612279491975424, -0.002363193880149717, -0.002822189045196473, 0.0019248180803565047, 0.011150941535466755]"
0.07520413398742676,"[0.13416163256123328, 0.01902050121017827, -0.016572397620569338, 0.4721231660292788, -0.0332487165029288, 0.18452578424770483, 0.0003427334799778661, -0.12550312088132612, 0.10552058679926134, 0.6170074787505068, 0.060110101951811726, 0.018492760325885295, 0.4927643201218066]","[0.010055581410163049, 0.0021966434627249446, -0.2953005047075907, 0.010844694443088717, 0.010894262771533898, 0.17896272259422155, 0.006563012993296941, -0.01195772719784386, -0.015479376977246044, 0.10977192717655088, -0.016614010951340817, -0.003920276896835469, -0.5501287426275419]","[0.0013062943391927565, 0.00043562030502797104, 0.0069858416630295, 0.007243178331184628, -0.011352860916022316, -0.005674274721124009, 0.013763617806990716, 0.018214670821494736, -0.002317115003864552, -0.0023802403820374672, -0.008468459897100678, 0.0025720553000657424, 0.0121151740191161]"
0.07520413398742676,"[0.13419294099016177, 0.01905528247700475, -0.01696953517882955, 0.4727271453388612, -0.03250798426072258, 0.1847540825636734, -1.5863811093328847e-05, -0.1261567382060901, 0.10466043053375544, 0.6171063755458297, 0.059112986413475586, 0.01810119577951136, 0.5774181622283665]","[-0.0032872140850680534, -8.497327929363871e-05, -0.30538947728722515, 0.010887798886740178, 0.013578595859855698, 0.18275927289071067, -0.00026766726702874007, -0.01160110454152246, -0.015386999391940794, 0.11148078761604212, -0.017735809208960483, -0.006922239270852392, -0.5930021878311461]","[0.002129909926104251, 0.00044122298859740057, 0.006990467705212983, 0.006801097959296673, -0.012178261660586597, -0.0060273654410279, 0.014980628308762216, 0.018121976391452556, -0.0023727255698105273, -0.002390307932676735, -0.009435204759490012, 0.0033694547965620325, 0.01306517813715294]"
0.07620429992675781,"[0.13481672378450857, 0.019120358822454598, -0.01743686326233731, 0.4737837853025867, -0.03278504824640189, 0.2698225006911977, -0.004820766846713353, -0.12598131593333395, 0.10533195084154104, 0.0008138750384354084, 0.06228975931286392, 0.01804728428543105, -0.013684015319274982]","[0.010301547937649792, 0.001093255183251742, -0.30991107127059103, 0.019137561283639203, -0.0049769472657121274, 0.1441575365179118, -0.08608150305049588, 0.0031168215073002887, 0.011831953242901441, 0.014817678604991872, 0.056561639088300995, -0.0009413954692128695, -0.24389825766615936]","[-0.003655579316834552, 0.00044463324464895815, 0.006999840318518408, -0.00198158366165574, 0.001341284759532117, -0.00557796702198628, 0.019828192022904347, 0.003121742245069981, -0.0072234219463115975, 0.00012239441850215045, -0.014926930172989298, 0.0010299845945390467, 0.003761995139808989]"
0.07620429992675781,"[0.1346407704268297, 0.01903366411344824, -0.018212876472354242, 0.47479568526609817, -0.03294236856090929, 0.26990829441049513, -0.004974969215348674, -0.12580022087069212, 0.10597331445013297, 0.0009978136545518964, 0.06524225918831777, 0.018005873979258367, 0.07321395314029845]","[0.0014899434412275758, -0.0007732608502230725, -0.3212618314793064, 0.0182347659049049, -0.0031830587933521764, 0.14641894611983705, -0.08882489171811048, 0.0032253174705814455, 0.011193761962868334, 0.01830045537175867, 0.05261623382348249, -0.0008974925654184437, -0.2582338507028863]","[0.0011294034581660602, 0.000450685440987648, 0.007018337329683001, -0.0029232541536559557, 0.0007225906558485096, -0.005328642543366032, 0.021755902486996073, 0.003157870708992867, -0.007189687614947659, 0.00016137076358493257, -0.015816857607898895, 0.001053573689229776, 0.004765623122977276]"
0.07620429992675781,"[0.13540787535304186, 0.01910996518860944, -0.01688224432625636, 0.4753540582984888, -0.033239530077151414, 0.2681833393475751, -0.004835419283677751, -0.12554313594215452, 0.10672125197955558, 0.0012904936734877757, 0.0670850181055195, 0.018304965286404122, 0.1553143426248677]","[0.013922373195266251, 0.0013570604485183338, -0.30064266479640733, 0.00999988203006431, -0.005294183532469287, 0.11414751154250985, -0.08637176245411242, 0.004600375304139263, 0.013235456364723881, 0.023356165846629032, 0.03268631403814277, 0.005389930899794979, -0.34406374856509253]","[-0.0019494334236863239, 0.0004524215736206887, 0.007043361494251927, 0.0011199909222842437, -0.0009212550269247912, -0.003774442407149251, 0.02312860658212436, 0.0031978359608377848, -0.0071589223906018224, 0.00019696683492707607, -0.011798673366083355, 0.0005724738874400022, 0.007467699238946483]"
0.07720541954040527,"[0.13605790026313763, 0.019166451735750028, -0.017023160349022723, 0.4759397147624782, -0.03347213216976093, 0.2687365911838905, -0.004996358286006901, -0.1252881281887246, 0.1073999796635236, 0.0015353680787940215, 0.06877434666664434, 0.018489307813408185, 0.24081528224267476]","[0.011857515638132365, 0.0010101592094179527, -0.30317659115900325, 0.010516788631550478, -0.004130889872947421, 0.12423261320016914, -0.08928764851738284, 0.00456035844561738, 0.011980784428119194, 0.027761898636046226, 0.029996512057237374, 0.0033148454558202373, -0.37567256816643846]","[-0.0010307996314241463, 0.0004559917912084522, 0.0070494908027243005, 0.0001587901950108528, -0.002006949905396798, -0.00368958028167126, 0.026109742605827286, 0.0032231551121698425, -0.00711196153535111, 0.00022078976257037145, -0.012822706686750576, 0.0010721789405378926, 0.008805102955323448]"
0.07720541954040527,"[0.13675183159069199, 0.019228840630021986, -0.016795257646896093, 0.4763793787848684, -0.03371457992859214, 0.2690646992557994, -0.004462606695885388, -0.12503346524682965, 0.10808032154988481, 0.0023895954071028354, 0.06911955264456514, 0.018545995857413903, 0.3244993082852753]","[0.011591942109707567, 0.0009495371683913267, -0.3014890045849363, 0.009028818855809613, -0.0038391075593878716, 0.13458240226075788, -0.08323967793992083, 0.0047091792586995305, 0.01146368760079727, 0.04428258734149368, 0.0053863368202239645, 0.0007064260672966075, -0.4285019694180065]","[-0.0001365409080020477, 0.00045915364079869483, 0.007057096167505276, 0.00314079959981849, -0.003181328781165518, -0.0035668570606211974, 0.024407208768014436, 0.0032540160741031947, -0.007071822321781925, 0.0002424234286128998, -0.009973866726920275, 0.00193263074336631, 0.010423831179224487]"
0.07720541954040527,"[0.13744894970496957, 0.019293849984823634, -0.0167103685304289, 0.4767645551720293, -0.03390264692488362, 0.26934706811386483, -0.004397005483812085, -0.12477807676902787, 0.10873060553645679, 0.0027753193472741483, 0.06901099476055712, 0.018455267726929413, 0.4082130650328145]","[0.01260652748571334, 0.0011480745500271465, -0.298033787022234, 0.007199015331926249, -0.00327155614424034, 0.13795526987266563, -0.07862071395208987, 0.004664465337768703, 0.011291898132200336, 0.05286075995720087, -0.006404633203603872, -0.001946377392470525, -0.5016522601366868]","[0.000748006681162788, 0.00046173572762336977, 0.0070610944169062, 0.0022585819350076494, -0.00412342332751281, -0.0037824275484229404, 0.02670214360879965, 0.0032782618211410807, -0.007028724796546533, 0.00025046841657837846, -0.01113248569081567, 0.0026206695313085388, 0.011449368604585376]"
0.07820749282836914,"[0.13800837377472594, 0.019337407260102656, -0.01680782061343451, 0.4771486837602339, -0.03401660635264248, 0.26946764910709303, -0.004612529896485228, -0.12452825462417703, 0.10934023643284421, 0.002680836539781246, 0.06925146557676874, 0.018290201898740047, 0.49324232372442495]","[0.010262997379969368, 0.0007837134590446605, -0.29943303881239275, 0.00700281925899658, -0.002033844513682558, 0.13775606700780466, -0.08230664409422979, 0.004445468106957212, 0.010715435997724723, 0.0481966575588279, 0.004287742732726869, -0.002912942011390052, -0.5423461186183682]","[0.0016109637345803809, 0.00046410382504234586, 0.007063598823573683, 0.0012808772996010115, -0.0050109405594739535, -0.0040494515854490945, 0.028911816076325182, 0.0033031086301648052, -0.006987639086414193, 0.00025335155270219263, -0.012461508715280747, 0.003326972289088932, 0.01238784707489595]"
0.07820749282836914,"[0.1370356451266327, 0.019125684482755857, -0.019887852732295912, 0.47882334896130335, -0.03367975767864659, 0.2753859937305463, -0.004573510424727615, -0.12450549948015142, 0.10957031122104748, 0.00276409314796475, 0.07084552251448026, 0.01688947731345542, 0.5810615792537638]","[-0.017224551389520545, -0.003784348174253082, -0.35418154318714035, 0.02978203292996476, 0.00588558844965377, 0.24186080828805975, -0.08140870831915084, 0.00028921678420871437, 0.004017372059868576, 0.046845580109664296, 0.032500062225327815, -0.02432660916720469, -0.5292123116835005]","[0.006312301373808609, 0.0004659121216919101, 0.007067106920028818, -0.019134003834411342, -0.009025049277106111, -0.009046280294907734, 0.03882407195236384, 0.0033308626141778028, -0.006950426978835153, 0.0002589729756726617, -0.02917268992327053, 0.01026192907925582, 0.013566161225524382]"
0.07921266555786133,"[0.13747563761722012, 0.019016336259516254, -0.01780856707395191, 0.4797131708291743, -0.033916994481220986, 0.27017889317409316, -0.006503810891901553, -0.12449298770735108, 0.11003422564146051, 0.0927409297780062, 0.07275782489535172, 0.01686219261026265, -0.011632725904479817]","[0.005606995184799443, -0.0034836011576754203, -0.31772985418679245, 0.015599173781950538, -0.0038938516029955444, 0.14741147216958053, -0.11644912053432771, 0.0003565647657635194, 0.00829886185856917, 0.09788115829277781, 0.03265126111260519, -0.00031962839545312345, -0.18589347082536667]","[-0.0035032135328336477, 0.00046728848654842444, 0.007112204108539617, -0.006812155547346625, 0.005299232284109444, -0.005157925697573486, 0.024358234794961194, 0.011431257964595164, -0.007669139628227774, -0.003833070012613324, -0.012653223148977611, 0.0009990348308643292, 0.0035283357749837743]"
0.07938766479492188,"[0.13805028742069847, 0.01904357763387088, -0.017891670555445716, 0.48063759789937693, -0.03414578752559065, 0.2708075978287757, -0.00659074915237521, -0.12448565025117617, 0.1104302432688306, 0.09286154049384539, 0.07464428761999635, 0.016797601085964, 0.07195398468812324]","[0.01045968076181659, 0.0004796708343829759, -0.31883739003687034, 0.016646276048278803, -0.003998556431086647, 0.16174134852767508, -0.11783707017825523, 0.00015760931513819485, 0.006837775536302713, 0.0998550340079306, 0.03360867496324432, -0.001158591120805486, -0.274328124451934]","[-0.0026231217264193244, 0.00046480125163592855, 0.007128864403420371, -0.007815896195096515, 0.004669684989122929, -0.004887698203189054, 0.02623357221330015, 0.011415008690713182, -0.007639654679415278, -0.0037935765123700916, -0.013704057584333983, 0.001007057522704837, 0.004540597661756396]"
0.07938766479492188,"[0.13727574829486158, 0.018845253467760396, -0.01882337613433252, 0.48148949074333497, -0.03419179152566949, 0.2710033472292202, -0.006902247635327259, -0.12443718243160144, 0.1107841407008146, 0.09335305939570492, 0.07581259586569145, 0.0167122164781342, 0.1595242499417517]","[-0.013643973031983609, -0.003515637837720338, -0.33541322492719466, 0.015369526326343471, -0.0006537841719357942, 0.1672753803987305, -0.12325372262891111, 0.0010483890422901918, 0.0059441708976605105, 0.1116747482968775, 0.015921745758696114, -0.0017809067924230565, -0.26818816667910167]","[0.0021545367988468575, 0.00046847886255008093, 0.007144671869616774, -0.007327685973770714, 0.002584151452004296, -0.004227043148931448, 0.03057780804540342, 0.011399838556474286, -0.007615321573369515, -0.0037534707057425847, -0.01331935440023838, 0.0014110718670953596, 0.007067198974267671]"
0.08038520812988281,"[0.1371343819407839, 0.018755824189215158, -0.01785683437293746, 0.48196967425567333, -0.034353861322692546, 0.2700603110077877, -0.00652189775030978, -0.12432534140914261, 0.11122970735447688, 0.09420156877496359, 0.07503300421181276, 0.016847260340379602, 0.24174973693476676]","[0.0021369295576118674, -0.0008256128399652704, -0.3148091104365423, 0.008717404850247214, -0.003227214167441311, 0.1486429744415928, -0.11647900030953078, 0.002063806056820511, 0.00765612589830131, 0.12382386146958571, -0.013912548059784487, 0.0023671750074217924, -0.3654275998613855]","[0.002901520818341522, 0.00046616585325891865, 0.007171482575078235, -0.004078531446095041, 0.0018746740779869708, -0.003012547012283554, 0.030331120092656455, 0.011397649375755596, -0.007595571545891867, -0.0037241654886677423, -0.006252902523541167, 0.0009178359029658659, 0.008806216507304699]"
0.08038520812988281,"[0.1372506646092397, 0.018712229000891666, -0.01766570178166916, 0.4824339694703224, -0.03452014556915222, 0.2698495094384591, -0.006672837724230759, -0.12424710136360627, 0.11166336702715532, 0.09354769316751806, 0.07550070217596626, 0.016975282376122742, 0.32661251192758173]","[-0.002001171211216344, -0.0014997231887944028, -0.31774216882251205, 0.008292965900569061, -0.002501490411502187, 0.1436186058421772, -0.1193670523570407, 0.001429296996671364, 0.0076132445935982234, 0.11214692779418226, 0.008176348935105427, 0.0024103354882018158, -0.3955819089651747]","[-0.0001718267054811261, 0.00046492233379594476, 0.007184347216016089, -0.005168926186353299, 0.0008209831877395175, -0.0030954906121123033, 0.03334254490399405, 0.01140113043275136, -0.007567505548193034, -0.003722035874958531, -0.01175482946744974, 0.0015534391785613257, 0.010012855055343729]"
0.08038520812988281,"[0.13796902723062066, 0.01876972378096994, -0.01698496959705558, 0.4827255120252692, -0.034765961479541044, 0.2701838335569922, -0.005760792157006829, -0.12418838785974706, 0.11211652428445018, 0.0943955621043776, 0.07482004355482441, 0.016881590503295518, 0.4082129423759099]","[0.013051883766421198, 0.0010234223016564864, -0.3025823042321767, 0.005335048141859911, -0.004345932056687181, 0.1504934342745896, -0.10278237774553833, 0.0010831947489513053, 0.007865319033434024, 0.12733612683466677, -0.012168456594723133, -0.0016196542518070382, -0.5022140310083121]","[0.0006495784416068566, 0.0004647605957572021, 0.00719429254137909, -0.0022699310762189263, -0.0003138215507985279, -0.003227147928230789, 0.0311588168645109, 0.011399341605375883, -0.007539506966559754, -0.0037075487839500873, -0.009138964503141462, 0.002694569735680635, 0.011469548908500687]"
0.08138537406921387,"[0.13734083863006402, 0.018607070160697615, -0.020021788592668156, 0.4843709299681801, -0.03457545451351853, 0.2762151045581687, -0.0060499899704825975, -0.12436669775529988, 0.11214077468387072, 0.09389297560104538, 0.07668198446003716, 0.01555092131463329, 0.49855814485244565]","[-0.006560499912591047, -0.0021423320465929962, -0.3533767598774442, 0.029411673211778948, 0.003000240957844383, 0.2585744987645974, -0.10797434620970496, -0.003109287018097625, 0.00012281327535715517, 0.11847411630393084, 0.03271896618119446, -0.023479221005372992, -0.4534878979935982]","[0.005399266575713674, 0.00046633028129562074, 0.0071948130638527525, -0.025902470903784537, -0.0050304188381419205, -0.009507006441868991, 0.0446744585509681, 0.011391607716451735, -0.007507913872593093, -0.0037070464840459443, -0.03316085100173469, 0.01107684314699897, 0.012502633474407167]"
0.08138537406921387,"[0.13743631111000468, 0.01856683355296261, -0.019474819652990354, 0.4859402853029472, -0.03443331100134005, 0.2757731394124985, -0.006091573729529438, -0.12451749784617323, 0.11218781820647476, 0.09385541264203492, 0.0782650091381906, 0.01432050086464905, 0.5818951521344433]","[0.0026978592825421593, -0.000586246241299495, -0.3458234026563214, 0.02771051191248743, 0.0025202148969451586, 0.24993688145203585, -0.10771174333548696, -0.002627713657358849, 0.0006735737368654956, 0.11894863584363478, 0.026198108251101738, -0.022079530440174182, -0.5262753796053372]","[0.0021795308314487383, 0.0004683946981070909, 0.007236299104627749, -0.026705648602465448, -0.0048277781106971914, -0.008801337823782182, 0.045832029633837645, 0.011364628930895952, -0.007512854180635412, -0.0036517450263021172, -0.034462103835275995, 0.010309280775672539, 0.01296807900164365]"
0.08138537406921387,"[0.1370799528914702, 0.018173658826367386, -0.018534388532026956, 0.48674704098868476, -0.03450146221530076, 0.2692743534915471, -0.007552273178941367, -0.12437729651303832, 0.11231486525673373, 0.17885990814658378, 0.07962815009478882, 0.014365948398364393, -0.007243014186961991]","[-0.00997683601293573, -0.007481476846162615, -0.33232888476491534, 0.014030471639865365, -0.0008464367479058895, 0.1344174265275224, -0.13097025706275245, 0.00212673744993105, 0.003348637995953861, 0.06315263294738653, 0.02575930083864915, 0.0010049436174386127, -0.12543268166330915]","[-0.0036257138822196056, 0.00048267546632515824, 0.007269307450775315, -0.011853717140539873, 0.006395682739668478, -0.0042638341407860636, 0.02879790445236663, 0.011336701795254853, -0.005459623913636496, -0.00500043966896508, -0.010827401053388594, 0.0008603581495342197, 0.0033026442253981524]"
0.08238625526428223,"[0.13763128997632162, 0.018202687730461336, -0.01836964632498874, 0.4876689734344714, -0.03463129534801863, 0.27038776817630145, -0.008155147950401141, -0.12420822403055483, 0.11228799300266099, 0.17896705603229615, 0.08119089584329499, 0.014324345829664771, 0.07242986620609405]","[0.010222652683643769, 0.0005303931277724334, -0.3266647032480511, 0.016208300312235625, -0.002419208180631143, 0.15484916123312514, -0.1405350346002617, 0.0025383348576798765, 0.0006645937320574993, 0.06468302714684411, 0.0293789157077734, -0.0005537892677535878, -0.2673359383310848]","[-0.0028401396659860027, 0.0004593526851874484, 0.007291200093306498, -0.011399325390224566, 0.004824184770360681, -0.0035752184953817654, 0.03185878979109574, 0.01133735100128561, -0.005459757417120141, -0.004954262141357945, -0.010504523157325515, 0.0009909914264692413, 0.005404862592375798]"
0.08238625526428223,"[0.13802740298886526, 0.018204651369385844, -0.01859462077239116, 0.488632589507298, -0.03471129387243148, 0.270560528044381, -0.00896013827685317, -0.12397069761438709, 0.11208414364016711, 0.1804932336245629, 0.08245391717456231, 0.014238759997163506, 0.15861182170114285]","[0.007239410575806932, 2.4628280074417917e-05, -0.3314395070505772, 0.017385489168790392, -0.0013192414406590107, 0.15705240380792673, -0.16171475896295512, 0.004346103430585908, -0.003939043334785545, 0.10604114183500239, 0.022570401468497314, -0.001549623980099504, -0.2846794982781722]","[-0.0019455373044893118, 0.0004629110823028018, 0.007306555926459343, -0.012503654855154202, 0.003711362465430756, -0.003279414885168667, 0.03504229295667637, 0.011340461935107904, -0.0054722385131119565, -0.004898893526140536, -0.011766776844131053, 0.0012511096204962627, 0.006868558975866635]"
0.08238625526428223,"[0.13827965642640952, 0.018181876717675904, -0.01875062957627342, 0.4895946555132904, -0.03475060711884902, 0.27111787429577544, -0.008980589377903116, -0.1236932250854628, 0.1118342659133176, 0.181098530770861, 0.08270163237744073, 0.014089356244696564, 0.24460434646631174]","[0.004698473486728342, -0.0004148754946705033, -0.3342024703839803, 0.017345962186141015, -0.0006636763868080461, 0.16522893298065278, -0.16252179465408823, 0.004878569930883186, -0.004642258994521438, 0.11396817518045158, 0.009376499027184551, -0.0023772834035742244, -0.30728615636634843]","[-0.0010733284070803446, 0.0004658934224041338, 0.007324115862322152, -0.013737977871357413, 0.002715581848983381, -0.0031851096419012515, 0.03835102260773254, 0.01135619221901022, -0.005499050704882851, -0.004843642178883312, -0.009224593927463453, 0.0016405753259797983, 0.008123469938423646]"
0.08338689804077148,"[0.1379555692434598, 0.018062219710943735, -0.019202115211287004, 0.4905337407499032, -0.03473304575772109, 0.2708712149962151, -0.009223746354636117, -0.12344486439341278, 0.11160042408630354, 0.18062980065583092, 0.08372047974055849, 0.013995991234106905, 0.33114014515772583]","[-0.00993808517643046, -0.0028494591632011092, -0.34534757535246613, 0.016887765303775577, 0.0008539763596890796, 0.16199462984126098, -0.16685766588878412, 0.004525054137076602, -0.0044102365176359945, 0.10839635859549072, 0.018258264121697405, -0.0016057003763652454, -0.3144410018899842]","[-0.0002276378061941353, 0.00046817297013969453, 0.007342861172195797, -0.015129619774157565, 0.0018046244325652077, -0.003245156604309663, 0.04172037804960773, 0.011379212923159228, -0.005529633825158916, -0.004798591107029019, -0.015030938892839109, 0.002135081597971845, 0.009219033975599207]"
0.08338689804077148,"[0.136705953050201, 0.017792202795043635, -0.019909971288019652, 0.4914475489038563, -0.034610161370114335, 0.2708980861655539, -0.00943338115479343, -0.12319356507070406, 0.11136442391540115, 0.18066511861519552, 0.08462923938797828, 0.013907368036202891, 0.4181905630422527]","[-0.022081683737452826, -0.004786946857404574, -0.35483433215990445, 0.01652407030487193, 0.002291092924588522, 0.16321395951095352, -0.17013339413046447, 0.0045934474694479845, -0.004528689449879763, 0.10912641373916217, 0.016285478497130305, -0.0016023416421998972, -0.3237970936206315]","[0.004420470342616766, 0.0004678406203405855, 0.007366539852089688, -0.01665957965736554, 0.0009930461601714844, -0.003420135617064743, 0.04498501560993954, 0.011399219691271502, -0.005558467648638806, -0.004747461166597361, -0.016925967346027342, 0.002712273496282445, 0.010148563582502634]"
0.08338689804077148,"[0.13693454441319103, 0.017780583449213898, -0.019798434982743206, 0.4929866399967868, -0.034388235285083196, 0.27403942474749027, -0.008220480317943452, -0.12299644972883259, 0.11090999723553757, 0.18126842359871748, 0.08588228754060082, 0.012634746696305299, 0.49708399602040104]","[0.004378455145575505, -0.00020245955935154256, -0.35267842774498337, 0.02753581881509376, 0.004004598696484783, 0.2191915656657319, -0.14810109403694446, 0.0036152272557238435, -0.008395254252827826, 0.12001989425055688, 0.022058728779648634, -0.022524708666325836, -0.4740427000660971]","[0.0011784847817213576, 0.00046360997186472045, 0.0073983393807302315, -0.030253719925443755, -0.0035205282331905717, -0.008257577683420867, 0.04924580865627732, 0.011422207100973381, -0.005587348280255467, -0.004699484106845709, -0.03094671410301634, 0.010737765381180629, 0.012225093709662033]"
0.08338689804077148,"[0.13657950707771857, 0.01767098015000662, -0.020264808402338234, 0.4944888014221314, -0.03409419189132927, 0.2736588624060738, -0.008555271057949395, -0.12279600796785167, 0.11048816889361844, 0.1810733630986021, 0.08707973189730803, 0.011482058632728631, 0.5830202283197461]","[-0.010333297699521321, -0.0026466220121319386, -0.3642059671349114, 0.02692348310434615, 0.005728277084403716, 0.21226769098252074, -0.15410012091708788, 0.003667684231662371, -0.007795590276981481, 0.11664466014726756, 0.02127742748407542, -0.020501022609117476, -0.4917129129611333]","[0.001940553026735942, 0.00046855513618184114, 0.007428442083827997, -0.03107085291776294, -0.0033347619121835183, -0.0075993976512978125, 0.050419191511354794, 0.011426223846763218, -0.005634811406476891, -0.004617735682751791, -0.032317836073411904, 0.010001568849223104, 0.012717330529478259]"
0.08438229560852051,"[0.13653305870125423, 0.0173402940520394, -0.018618244948628737, 0.49524252532335283, -0.034066138900407855, 0.2703131787689957, -0.0049051398115367, -0.1227405785740026, 0.11016715278736314, 0.26953638930697543, 0.0876346131873112, 0.011475454190459571, -0.0064828611086331245]","[-0.0008636918366888484, -0.0059661627810272, -0.3316306552770679, 0.013497061751867637, 0.0005958561365444649, 0.15223704909660185, -0.08777250127798915, 0.0010381011203918207, -0.005837850996560982, 0.13786890420367237, 0.009818597390216535, -0.00015085027581496763, -0.11437976508770337]","[-0.0038758535161872647, 0.0005089098191930142, 0.0074643404121199335, -0.006139694985381877, 0.003228011832639502, -0.004289400128166579, 0.01765740338415611, 0.01116185726298614, -0.00310433313670144, -0.006173275058822433, -0.008755241300419873, 0.0007029774806623197, 0.00298161292509289]"
0.08438229560852051,"[0.13668090617643255, 0.017308191532223308, -0.019030027051387264, 0.4960508419691778, -0.03402333779593363, 0.27119423169415796, -0.005270941527811178, -0.12265124125331814, 0.10974656981292888, 0.2697215607069359, 0.08829594559599468, 0.011509528887208966, 0.07289820646466737]","[-0.0014686265985768693, -0.0012821971002442334, -0.342040481808714, 0.014429159711105989, 0.0012620855389083939, 0.16739006335139597, -0.0945222736396216, 0.0016207583130315442, -0.007539036362815711, 0.14112713171198368, 0.01169552781155971, 0.0007818415472389201, -0.2516995145611257]","[-0.0030895404599710274, 0.00045820993161671374, 0.007480411202281002, -0.005921163635616122, 0.0016697736191261527, -0.0035355334499360147, 0.02076281910816236, 0.011168284911022657, -0.0031254532558093588, -0.006152597759494653, -0.00878036703401998, 0.0008107455592349874, 0.005164106871302198]"
0.0853891372680664,"[0.1371522160477178, 0.01732842473844381, -0.0188313090901143, 0.49685435499267133, -0.03398982092183402, 0.27166492565270806, -0.005298235497475381, -0.12252543374161023, 0.10928320960386201, 0.2701151143071481, 0.08833218180623775, 0.011478621346407506, 0.15814815441284352]","[0.008516869555949342, 0.0003423103165843695, -0.3355437107544208, 0.01445239009318818, 0.0007700479833663352, 0.17848846892340736, -0.09461854515408809, 0.0025193542898390054, -0.008575729579917472, 0.1508865668941874, -0.004243409794334401, -0.0008250471421389188, -0.2924610360121383]","[-0.0022333216039626246, 0.000459481933562207, 0.007496302253059522, -0.007056136344632725, 0.0005973812986967423, -0.0032028316182247697, 0.023857002274224676, 0.011181681003767156, -0.0031535728473823577, -0.006130898998342172, -0.010133936347116655, 0.001062124784190169, 0.006624782272754023]"
0.0854806900024414,"[0.13751488708284354, 0.017328533716156284, -0.01892870146799823, 0.4976391943193409, -0.03394073903690777, 0.271649429630901, -0.0053842300969552444, -0.12241134087303762, 0.1088250530684194, 0.2699534103880099, 0.08873755243254346, 0.011462084321582005, 0.24379279102789334]","[0.006673350772359253, -5.5489924792686256e-06, -0.3372444802475853, 0.014124584145390045, 0.0009542457651078059, 0.1765241264847884, -0.09633451645527774, 0.0020958271948082912, -0.00833746138906191, 0.14536591696804635, 0.007259329078318428, -0.0003067690809328834, -0.32198687987734875]","[-0.001346470421189444, 0.0004620130342321621, 0.007508919000837509, -0.008340139029760147, -0.0003638859763286911, -0.0030669388793648613, 0.02711092083300603, 0.011201290134852843, -0.0031848052715108214, -0.006116083885890475, -0.011735680235224666, 0.0014411895122568188, 0.007888932535357376]"
